Sample in Buffer,Sample in Window,TRIGGER,receiver_0[31:0],ila_data[325:0],receiver_1[31:0],receiver_2[31:0],receiver_3[31:0],transmitter_0[31:0],transmitter_1[31:0],transmitter_2[31:0],transmitter_3[31:0],prbs_match_int[3:0],gtwiz_userclk_rx_usrclk2_int,gtwiz_userclk_rx_active_int,gtwiz_reset_all_int,gtwiz_reset_rx_done_int,gtwiz_userclk_tx_usrclk2_int,gtwiz_userclk_tx_active_int,gtpowergood_int[3:0],rx8b10ben_int[3:0],rxlpmen_int[3:0],rxcommadeten_int[3:0],rxmcommaalignen_int[3:0],rxpcommaalignen_int[3:0],rxbyteisaligned_int[3:0],rxbyterealign_int[3:0],rxcommadet_int[3:0],rxpmaresetdone_int[3:0],tx8b10ben_int[3:0],txpmaresetdone_int[3:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX
685,685,0,869ebc3c,0083ffc03ffffffea086a1bc3c86a1bc3c86a1bc3c86a1bc3c869ebc3c869ebc3c01811370869ebc3c,01811370,869ebc3c,869ebc3c,86a1bc3c,86a1bc3c,86a1bc3c,86a1bc3c,0,0,1,0,1,0,1,f,f,f,f,f,f,f,0,0,f,f,f
686,686,0,869fbc3c,0083ffc03fffffffa086a2bc3c86a2bc3c86a2bc3c86a2bc3c869fbc3c869fbc3c418113a5869fbc3c,418113a5,869fbc3c,869fbc3c,86a2bc3c,86a2bc3c,86a2bc3c,86a2bc3c,0,0,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
687,687,0,86a0bc3c,0083ffc03fffffffb086a3bc3c86a3bc3c86a3bc3c86a3bc3c86a0bc3c86a0bc3c4181131c86a0bc3c,4181131c,86a0bc3c,86a0bc3c,86a3bc3c,86a3bc3c,86a3bc3c,86a3bc3c,0,1,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
688,688,0,86a1bc3c,0083ffc03fffffffb086a4bc3c86a4bc3c86a4bc3c86a4bc3c86a1bc3c86a1bc3c018113b786a1bc3c,018113b7,86a1bc3c,86a1bc3c,86a4bc3c,86a4bc3c,86a4bc3c,86a4bc3c,0,1,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
689,689,0,86a2bc3c,0083ffc03ffffffeb086a5bc3c86a5bc3c86a5bc3c86a5bc3c86a2bc3c86a2bc3c4181131086a2bc3c,41811310,86a2bc3c,86a2bc3c,86a5bc3c,86a5bc3c,86a5bc3c,86a5bc3c,0,1,1,0,1,0,1,f,f,f,f,f,f,f,0,0,f,f,f
690,690,0,86a3bc3c,0083ffc03ffffffea086a6bc3c86a6bc3c86a6bc3c86a6bc3c86a3bc3c86a3bc3c4181b81186a3bc3c,4181b811,86a3bc3c,86a3bc3c,86a6bc3c,86a6bc3c,86a6bc3c,86a6bc3c,0,0,1,0,1,0,1,f,f,f,f,f,f,f,0,0,f,f,f
691,691,0,86a4bc3c,0083ffc03fffffffa086a7bc3c86a7bc3c86a7bc3c86a7bc3c86a4bc3c86a4bc3c4181131f86a4bc3c,4181131f,86a4bc3c,86a4bc3c,86a7bc3c,86a7bc3c,86a7bc3c,86a7bc3c,0,0,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
692,692,0,86a5bc3c,0083ffc03fffffffb086a8bc3c86a8bc3c86a8bc3c86a8bc3c86a5bc3c86a5bc3c4181131286a5bc3c,41811312,86a5bc3c,86a5bc3c,86a8bc3c,86a8bc3c,86a8bc3c,86a8bc3c,0,1,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
693,693,0,86a6bc3c,0083ffc03fffffffb086a9bc3c86a9bc3c86a9bc3c86a9bc3c86a6bc3c86a6bc3c0181b81886a6bc3c,0181b818,86a6bc3c,86a6bc3c,86a9bc3c,86a9bc3c,86a9bc3c,86a9bc3c,0,1,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
694,694,0,86a7bc3c,0083ffc03ffffffeb086aabc3c86aabc3c86aabc3c86aabc3c86a7bc3c86a7bc3c0181b80386a7bc3c,0181b803,86a7bc3c,86a7bc3c,86aabc3c,86aabc3c,86aabc3c,86aabc3c,0,1,1,0,1,0,1,f,f,f,f,f,f,f,0,0,f,f,f
695,695,0,86a8bc3c,0083ffc03ffffffea086abbc3c86abbc3c86abbc3c86abbc3c86a8bc3c86a8bc3c4181131886a8bc3c,41811318,86a8bc3c,86a8bc3c,86abbc3c,86abbc3c,86abbc3c,86abbc3c,0,0,1,0,1,0,1,f,f,f,f,f,f,f,0,0,f,f,f
696,696,0,86a9bc3c,0083ffc03fffffffa086acbc3c86acbc3c86acbc3c86acbc3c86a9bc3c86a9bc3c4181b81486a9bc3c,4181b814,86a9bc3c,86a9bc3c,86acbc3c,86acbc3c,86acbc3c,86acbc3c,0,0,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
697,697,0,86aabc3c,0083ffc03fffffffb086adbc3c86adbc3c86adbc3c86adbc3c86aabc3c86aabc3c0181b81f86aabc3c,0181b81f,86aabc3c,86aabc3c,86adbc3c,86adbc3c,86adbc3c,86adbc3c,0,1,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
698,698,0,86abbc3c,0083ffc03fffffffb086aebc3c86aebc3c86aebc3c86aebc3c86abbc3c86abbc3c4181130586abbc3c,41811305,86abbc3c,86abbc3c,86aebc3c,86aebc3c,86aebc3c,86aebc3c,0,1,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
699,699,0,86acbc3c,0083ffc03ffffffeb086afbc3c86afbc3c86afbc3c86afbc3c86acbc3c86acbc3c0181131086acbc3c,01811310,86acbc3c,86acbc3c,86afbc3c,86afbc3c,86afbc3c,86afbc3c,0,1,1,0,1,0,1,f,f,f,f,f,f,f,0,0,f,f,f
700,700,0,86adbc3c,0083ffc03ffffffea086b0bc3c86b0bc3c86b0bc3c86b0bc3c86adbc3c86adbc3c4181130686adbc3c,41811306,86adbc3c,86adbc3c,86b0bc3c,86b0bc3c,86b0bc3c,86b0bc3c,0,0,1,0,1,0,1,f,f,f,f,f,f,f,0,0,f,f,f
701,701,0,86aebc3c,0083ffc03fffffffa086b1bc3c86b1bc3c86b1bc3c86b1bc3c86aebc3c86aebc3c0181130886aebc3c,01811308,86aebc3c,86aebc3c,86b1bc3c,86b1bc3c,86b1bc3c,86b1bc3c,0,0,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
702,702,0,86afbc3c,0083ffc03fffffffb086b2bc3c86b2bc3c86b2bc3c86b2bc3c86afbc3c86afbc3c018113bd86afbc3c,018113bd,86afbc3c,86afbc3c,86b2bc3c,86b2bc3c,86b2bc3c,86b2bc3c,0,1,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
703,703,0,86b0bc3c,0083ffc03fffffffb086b3bc3c86b3bc3c86b3bc3c86b3bc3c86b0bc3c86b0bc3c018113bb86b0bc3c,018113bb,86b0bc3c,86b0bc3c,86b3bc3c,86b3bc3c,86b3bc3c,86b3bc3c,0,1,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
704,704,0,86b1bc3c,0083ffc03ffffffeb086b4bc3c86b4bc3c86b4bc3c86b4bc3c86b1bc3c86b1bc3c4181b80786b1bc3c,4181b807,86b1bc3c,86b1bc3c,86b4bc3c,86b4bc3c,86b4bc3c,86b4bc3c,0,1,1,0,1,0,1,f,f,f,f,f,f,f,0,0,f,f,f
705,705,0,86b2bc3c,0083ffc03ffffffea086b5bc3c86b5bc3c86b5bc3c86b5bc3c86b2bc3c86b2bc3c0181b80086b2bc3c,0181b800,86b2bc3c,86b2bc3c,86b5bc3c,86b5bc3c,86b5bc3c,86b5bc3c,0,0,1,0,1,0,1,f,f,f,f,f,f,f,0,0,f,f,f
706,706,0,86b3bc3c,0083ffc03fffffffa086b6bc3c86b6bc3c86b6bc3c86b6bc3c86b3bc3c86b3bc3c4181b80986b3bc3c,4181b809,86b3bc3c,86b3bc3c,86b6bc3c,86b6bc3c,86b6bc3c,86b6bc3c,0,0,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
707,707,0,86b4bc3c,0083ffc03fffffffb086b7bc3c86b7bc3c86b7bc3c86b7bc3c86b4bc3c86b4bc3c0181b80f86b4bc3c,0181b80f,86b4bc3c,86b4bc3c,86b7bc3c,86b7bc3c,86b7bc3c,86b7bc3c,0,1,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
708,708,0,86b5bc3c,0083ffc03fffffffb086b8bc3c86b8bc3c86b8bc3c86b8bc3c86b5bc3c86b5bc3c4181130a86b5bc3c,4181130a,86b5bc3c,86b5bc3c,86b8bc3c,86b8bc3c,86b8bc3c,86b8bc3c,0,1,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
709,709,0,86b6bc3c,0083ffc03ffffffea086b9bc3c86b9bc3c86b9bc3c86b9bc3c86b6bc3c86b6bc3c0181130486b6bc3c,01811304,86b6bc3c,86b6bc3c,86b9bc3c,86b9bc3c,86b9bc3c,86b9bc3c,0,0,1,0,1,0,1,f,f,f,f,f,f,f,0,0,f,f,f
710,710,0,86b7bc3c,0083ffc03ffffffea086babc3c86babc3c86babc3c86babc3c86b7bc3c86b7bc3c0181b81486b7bc3c,0181b814,86b7bc3c,86b7bc3c,86babc3c,86babc3c,86babc3c,86babc3c,0,0,1,0,1,0,1,f,f,f,f,f,f,f,0,0,f,f,f
711,711,0,86b8bc3c,0083ffc03fffffffa086bbbc3c86bbbc3c86bbbc3c86bbbc3c86b8bc3c86b8bc3c0181b80686b8bc3c,0181b806,86b8bc3c,86b8bc3c,86bbbc3c,86bbbc3c,86bbbc3c,86bbbc3c,0,0,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
712,712,0,86b9bc3c,0083ffc03fffffffb086bcbc3c86bcbc3c86bcbc3c86bcbc3c86b9bc3c86b9bc3c4181b80c86b9bc3c,4181b80c,86b9bc3c,86b9bc3c,86bcbc3c,86bcbc3c,86bcbc3c,86bcbc3c,0,1,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
713,713,0,86babc3c,0083ffc03fffffffb086bdbc3c86bdbc3c86bdbc3c86bdbc3c86babc3c86babc3c0181130286babc3c,01811302,86babc3c,86babc3c,86bdbc3c,86bdbc3c,86bdbc3c,86bdbc3c,0,1,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
714,714,0,86bbbc3c,0083ffc03ffffffeb086bebc3c86bebc3c86bebc3c86bebc3c86bbbc3c86bbbc3c0181b81286bbbc3c,0181b812,86bbbc3c,86bbbc3c,86bebc3c,86bebc3c,86bebc3c,86bebc3c,0,1,1,0,1,0,1,f,f,f,f,f,f,f,0,0,f,f,f
715,715,0,86bcbc3c,0083ffc03ffffffea086bfbc3c86bfbc3c86bfbc3c86bfbc3c86bcbc3c86bcbc3c0181130186bcbc3c,01811301,86bcbc3c,86bcbc3c,86bfbc3c,86bfbc3c,86bfbc3c,86bfbc3c,0,0,1,0,1,0,1,f,f,f,f,f,f,f,0,0,f,f,f
716,716,0,86bdbc3c,0083ffc03fffffffa086c0bc3c86c0bc3c86c0bc3c86c0bc3c86bdbc3c86bdbc3c0181b81186bdbc3c,0181b811,86bdbc3c,86bdbc3c,86c0bc3c,86c0bc3c,86c0bc3c,86c0bc3c,0,0,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
717,717,0,86bebc3c,0083ffc03fffffffb086c1bc3c86c1bc3c86c1bc3c86c1bc3c86bebc3c86bebc3c4181b8b086bebc3c,4181b8b0,86bebc3c,86bebc3c,86c1bc3c,86c1bc3c,86c1bc3c,86c1bc3c,0,1,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
718,718,0,86bfbc3c,0083ffc03fffffffb086c2bc3c86c2bc3c86c2bc3c86c2bc3c86bfbc3c86bfbc3c0181b80586bfbc3c,0181b805,86bfbc3c,86bfbc3c,86c2bc3c,86c2bc3c,86c2bc3c,86c2bc3c,0,1,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
719,719,0,86c0bc3c,0083ffc03ffffffea086c3bc3c86c3bc3c86c3bc3c86c3bc3c86c0bc3c86c0bc3c0181b87c86c0bc3c,0181b87c,86c0bc3c,86c0bc3c,86c3bc3c,86c3bc3c,86c3bc3c,86c3bc3c,0,0,1,0,1,0,1,f,f,f,f,f,f,f,0,0,f,f,f
720,720,0,86c1bc3c,0083ffc03ffffffea086c4bc3c86c4bc3c86c4bc3c86c4bc3c86c1bc3c86c1bc3c4181b8c886c1bc3c,4181b8c8,86c1bc3c,86c1bc3c,86c4bc3c,86c4bc3c,86c4bc3c,86c4bc3c,0,0,1,0,1,0,1,f,f,f,f,f,f,f,0,0,f,f,f
721,721,0,86c2bc3c,0083ffc03fffffffa086c5bc3c86c5bc3c86c5bc3c86c5bc3c86c2bc3c86c2bc3c0181b87086c2bc3c,0181b870,86c2bc3c,86c2bc3c,86c5bc3c,86c5bc3c,86c5bc3c,86c5bc3c,0,0,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
722,722,0,86c3bc3c,0083ffc03fffffffb086c6bc3c86c6bc3c86c6bc3c86c6bc3c86c3bc3c86c3bc3c4181b86186c3bc3c,4181b861,86c3bc3c,86c3bc3c,86c6bc3c,86c6bc3c,86c6bc3c,86c6bc3c,0,1,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
723,723,0,86c4bc3c,0083ffc03fffffffb086c7bc3c86c7bc3c86c7bc3c86c7bc3c86c4bc3c86c4bc3c0181b87f86c4bc3c,0181b87f,86c4bc3c,86c4bc3c,86c7bc3c,86c7bc3c,86c7bc3c,86c7bc3c,0,1,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
724,724,0,86c5bc3c,0083ffc03ffffffea086c8bc3c86c8bc3c86c8bc3c86c8bc3c86c5bc3c86c5bc3c4181136286c5bc3c,41811362,86c5bc3c,86c5bc3c,86c8bc3c,86c8bc3c,86c8bc3c,86c8bc3c,0,0,1,0,1,0,1,f,f,f,f,f,f,f,0,0,f,f,f
725,725,0,86c6bc3c,0083ffc03ffffffea086c9bc3c86c9bc3c86c9bc3c86c9bc3c86c6bc3c86c6bc3c0181137386c6bc3c,01811373,86c6bc3c,86c6bc3c,86c9bc3c,86c9bc3c,86c9bc3c,86c9bc3c,0,0,1,0,1,0,1,f,f,f,f,f,f,f,0,0,f,f,f
726,726,0,86c7bc3c,0083ffc03fffffffa086cabc3c86cabc3c86cabc3c86cabc3c86c7bc3c86c7bc3c4181137c86c7bc3c,4181137c,86c7bc3c,86c7bc3c,86cabc3c,86cabc3c,86cabc3c,86cabc3c,0,0,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
727,727,0,86c8bc3c,0083ffc03fffffffb086cbbc3c86cbbc3c86cbbc3c86cbbc3c86c8bc3c86c8bc3c4181137386c8bc3c,41811373,86c8bc3c,86c8bc3c,86cbbc3c,86cbbc3c,86cbbc3c,86cbbc3c,0,1,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
728,728,0,86c9bc3c,0083ffc03fffffffb086ccbc3c86ccbc3c86ccbc3c86ccbc3c86c9bc3c86c9bc3c4181b86486c9bc3c,4181b864,86c9bc3c,86c9bc3c,86ccbc3c,86ccbc3c,86ccbc3c,86ccbc3c,0,1,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
729,729,0,86cabc3c,0083ffc03ffffffea086cdbc3c86cdbc3c86cdbc3c86cdbc3c86cabc3c86cabc3c0181b87586cabc3c,0181b875,86cabc3c,86cabc3c,86cdbc3c,86cdbc3c,86cdbc3c,86cdbc3c,0,0,1,0,1,0,1,f,f,f,f,f,f,f,0,0,f,f,f
730,730,0,86cbbc3c,0083ffc03ffffffea086cebc3c86cebc3c86cebc3c86cebc3c86cbbc3c86cbbc3c4181b86f86cbbc3c,4181b86f,86cbbc3c,86cbbc3c,86cebc3c,86cebc3c,86cebc3c,86cebc3c,0,0,1,0,1,0,1,f,f,f,f,f,f,f,0,0,f,f,f
731,731,0,86ccbc3c,0083ffc03fffffffa086cfbc3c86cfbc3c86cfbc3c86cfbc3c86ccbc3c86ccbc3c0181b87686ccbc3c,0181b876,86ccbc3c,86ccbc3c,86cfbc3c,86cfbc3c,86cfbc3c,86cfbc3c,0,0,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
732,732,0,86cdbc3c,0083ffc03fffffffb086d0bc3c86d0bc3c86d0bc3c86d0bc3c86cdbc3c86cdbc3c4181b86086cdbc3c,4181b860,86cdbc3c,86cdbc3c,86d0bc3c,86d0bc3c,86d0bc3c,86d0bc3c,0,1,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
733,733,0,86cebc3c,0083ffc03fffffffb086d1bc3c86d1bc3c86d1bc3c86d1bc3c86cebc3c86cebc3c0181136786cebc3c,01811367,86cebc3c,86cebc3c,86d1bc3c,86d1bc3c,86d1bc3c,86d1bc3c,0,1,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
734,734,0,86cfbc3c,0083ffc03ffffffea086d2bc3c86d2bc3c86d2bc3c86d2bc3c86cfbc3c86cfbc3c4181b8c286cfbc3c,4181b8c2,86cfbc3c,86cfbc3c,86d2bc3c,86d2bc3c,86d2bc3c,86d2bc3c,0,0,1,0,1,0,1,f,f,f,f,f,f,f,0,0,f,f,f
735,735,0,86d0bc3c,0083ffc03ffffffea086d3bc3c86d3bc3c86d3bc3c86d3bc3c86d0bc3c86d0bc3c4181b8c486d0bc3c,4181b8c4,86d0bc3c,86d0bc3c,86d3bc3c,86d3bc3c,86d3bc3c,86d3bc3c,0,0,1,0,1,0,1,f,f,f,f,f,f,f,0,0,f,f,f
736,736,0,86d1bc3c,0083ffc03fffffffa086d4bc3c86d4bc3c86d4bc3c86d4bc3c86d1bc3c86d1bc3c4181136886d1bc3c,41811368,86d1bc3c,86d1bc3c,86d4bc3c,86d4bc3c,86d4bc3c,86d4bc3c,0,0,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
737,737,0,86d2bc3c,0083ffc03fffffffb086d5bc3c86d5bc3c86d5bc3c86d5bc3c86d2bc3c86d2bc3c0181137986d2bc3c,01811379,86d2bc3c,86d2bc3c,86d5bc3c,86d5bc3c,86d5bc3c,86d5bc3c,0,1,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
738,738,0,86d3bc3c,0083ffc03fffffffb086d6bc3c86d6bc3c86d6bc3c86d6bc3c86d3bc3c86d3bc3c4181b87086d3bc3c,4181b870,86d3bc3c,86d3bc3c,86d6bc3c,86d6bc3c,86d6bc3c,86d6bc3c,0,1,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
739,739,0,86d4bc3c,0083ffc03ffffffea086d7bc3c86d7bc3c86d7bc3c86d7bc3c86d4bc3c86d4bc3c0181b87a86d4bc3c,0181b87a,86d4bc3c,86d4bc3c,86d7bc3c,86d7bc3c,86d7bc3c,86d7bc3c,0,0,1,0,1,0,1,f,f,f,f,f,f,f,0,0,f,f,f
740,740,0,86d5bc3c,0083ffc03ffffffea086d8bc3c86d8bc3c86d8bc3c86d8bc3c86d5bc3c86d5bc3c4181b87f86d5bc3c,4181b87f,86d5bc3c,86d5bc3c,86d8bc3c,86d8bc3c,86d8bc3c,86d8bc3c,0,0,1,0,1,0,1,f,f,f,f,f,f,f,0,0,f,f,f
