Sample in Buffer,Sample in Window,TRIGGER,ila_data[265:0],receiver_0[31:0],receiver_1[31:0],receiver_2[31:0],receiver_3[31:0],transmitter_0[31:0],transmitter_1[31:0],transmitter_2[31:0],transmitter_3[31:0],prbs_match_int[3:0],hb0_gtwiz_userclk_rx_usrclk2_int,hb0_gtwiz_userclk_rx_active_int,hb_gtwiz_reset_all_int,hb0_gtwiz_reset_rx_done_int,hb0_gtwiz_userclk_tx_usrclk2_int,hb0_gtwiz_userclk_tx_active_int
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX
985,985,0,2a0a3ff503c5c00503cd1ff503c2e00503cee4ab0c3f825b0c311b5b0c307dab0c3,07dab0c3,11b5b0c3,f825b0c3,ee4ab0c3,2e00503c,d1ff503c,5c00503c,a3ff503c,0,0,1,0,1,0,1
986,986,0,3a0a3fd503c5c02503cd1fe503c2e01503cee4cb0c3f826b0c311b3b0c307d9b0c3,07d9b0c3,11b3b0c3,f826b0c3,ee4cb0c3,2e01503c,d1fe503c,5c02503c,a3fd503c,0,0,1,0,1,1,1
987,987,0,3a0a3fb503c5c04503cd1fd503c2e02503cee4eb0c3f838b0c311b1b0c307c7b0c3,07c7b0c3,11b1b0c3,f838b0c3,ee4eb0c3,2e02503c,d1fd503c,5c04503c,a3fb503c,0,0,1,0,1,1,1
988,988,0,2b0a3f9503c5c06503cd1fc503c2e03503cee4fb0c3f837b0c311b0b0c307c8b0c3,07c8b0c3,11b0b0c3,f837b0c3,ee4fb0c3,2e03503c,d1fc503c,5c06503c,a3f9503c,0,1,1,0,1,0,1
989,989,0,2b0a3f7503c5c08503cd1fb503c2e04503cee52b0c3f829b0c311adb0c307d6b0c3,07d6b0c3,11adb0c3,f829b0c3,ee52b0c3,2e04503c,d1fb503c,5c08503c,a3f7503c,0,1,1,0,1,0,1
990,990,0,2a0a3f5503c5c0a503cd1fa503c2e05503cee54b0c3f82ab0c311abb0c307d5b0c3,07d5b0c3,11abb0c3,f82ab0c3,ee54b0c3,2e05503c,d1fa503c,5c0a503c,a3f5503c,0,0,1,0,1,0,1
991,991,0,3a0a3f3503c5c0c503cd1f9503c2e06503cee56b0c3f82bb0c311a9b0c307d4b0c3,07d4b0c3,11a9b0c3,f82bb0c3,ee56b0c3,2e06503c,d1f9503c,5c0c503c,a3f3503c,0,0,1,0,1,1,1
992,992,0,3b0a3f1503c5c0e503cd1f8503c2e07503cee47b0c3f82cb0c311b8b0c307d3b0c3,07d3b0c3,11b8b0c3,f82cb0c3,ee47b0c3,2e07503c,d1f8503c,5c0e503c,a3f1503c,0,1,1,0,1,1,1
993,993,0,2b0a3ef503c5c10503cd1f7503c2e08503cee5ab0c3f82db0c311a5b0c307d2b0c3,07d2b0c3,11a5b0c3,f82db0c3,ee5ab0c3,2e08503c,d1f7503c,5c10503c,a3ef503c,0,1,1,0,1,0,1
994,994,0,2b0a3ed503c5c12503cd1f6503c2e09503cee5cb0c3f82eb0c311a3b0c307d1b0c3,07d1b0c3,11a3b0c3,f82eb0c3,ee5cb0c3,2e09503c,d1f6503c,5c12503c,a3ed503c,0,1,1,0,1,0,1
995,995,0,3a0a3eb503c5c14503cd1f5503c2e0a503cee41b0c3f830b0c311beb0c307cfb0c3,07cfb0c3,11beb0c3,f830b0c3,ee41b0c3,2e0a503c,d1f5503c,5c14503c,a3eb503c,0,0,1,0,1,1,1
996,996,0,3a0a3e9503c5c16503cd1f4503c2e0b503cee9fb0c3f82fb0c31160b0c307d0b0c3,07d0b0c3,1160b0c3,f82fb0c3,ee9fb0c3,2e0b503c,d1f4503c,5c16503c,a3e9503c,0,0,1,0,1,1,1
997,997,0,3b0a3e7503c5c18503cd1f3503c2e0c503cee9db0c3f831b0c31162b0c307ceb0c3,07ceb0c3,1162b0c3,f831b0c3,ee9db0c3,2e0c503c,d1f3503c,5c18503c,a3e7503c,0,1,1,0,1,1,1
998,998,0,2b0a3e5503c5c1a503cd1f2503c2e0d503cee9bb0c3f832b0c31164b0c307cdb0c3,07cdb0c3,1164b0c3,f832b0c3,ee9bb0c3,2e0d503c,d1f2503c,5c1a503c,a3e5503c,0,1,1,0,1,0,1
999,999,0,2a0a3e3503c5c1c503cd1f1503c2e0e503cee86b0c3f833b0c31179b0c307ccb0c3,07ccb0c3,1179b0c3,f833b0c3,ee86b0c3,2e0e503c,d1f1503c,5c1c503c,a3e3503c,0,0,1,0,1,0,1
1000,1000,0,3a0a3e1503c5c1e503cd1f0503c2e0f503cee97b0c3f834b0c31168b0c307cbb0c3,07cbb0c3,1168b0c3,f834b0c3,ee97b0c3,2e0f503c,d1f0503c,5c1e503c,a3e1503c,0,0,1,0,1,1,1
1001,1001,0,3a0a3df503c5c20503cd1ef503c2e10503cee8ab0c3f835b0c31175b0c307cab0c3,07cab0c3,1175b0c3,f835b0c3,ee8ab0c3,2e10503c,d1ef503c,5c20503c,a3df503c,0,0,1,0,1,1,1
1002,1002,0,2b0a3dd503c5c22503cd1ee503c2e11503cee8cb0c3f836b0c31173b0c307c9b0c3,07c9b0c3,1173b0c3,f836b0c3,ee8cb0c3,2e11503c,d1ee503c,5c22503c,a3dd503c,0,1,1,0,1,0,1
1003,1003,0,2b0a3db503c5c24503cd1ed503c2e12503cee8eb0c3f828b0c31171b0c307d7b0c3,07d7b0c3,1171b0c3,f828b0c3,ee8eb0c3,2e12503c,d1ed503c,5c24503c,a3db503c,0,1,1,0,1,0,1
1004,1004,0,2a0a3d9503c5c26503cd1ec503c2e13503cee8fb0c3f827b0c31170b0c307d8b0c3,07d8b0c3,1170b0c3,f827b0c3,ee8fb0c3,2e13503c,d1ec503c,5c26503c,a3d9503c,0,0,1,0,1,0,1
1005,1005,0,3a0a3d7503c5c28503cd1eb503c2e14503cee92b0c3f839b0c3116db0c307c6b0c3,07c6b0c3,116db0c3,f839b0c3,ee92b0c3,2e14503c,d1eb503c,5c28503c,a3d7503c,0,0,1,0,1,1,1
1006,1006,0,3b0a3d5503c5c2a503cd1ea503c2e15503cee94b0c3f83ab0c3116bb0c307c5b0c3,07c5b0c3,116bb0c3,f83ab0c3,ee94b0c3,2e15503c,d1ea503c,5c2a503c,a3d5503c,0,1,1,0,1,1,1
1007,1007,0,2b0a3d3503c5c2c503cd1e9503c2e16503cee96b0c3f824b0c31169b0c307dbb0c3,07dbb0c3,1169b0c3,f824b0c3,ee96b0c3,2e16503c,d1e9503c,5c2c503c,a3d3503c,0,1,1,0,1,0,1
1008,1008,0,2b0a3d1503c5c2e503cd1e8503c2e17503cee87b0c3f83cb0c31178b0c307c3b0c3,07c3b0c3,1178b0c3,f83cb0c3,ee87b0c3,2e17503c,d1e8503c,5c2e503c,a3d1503c,0,1,1,0,1,0,1
1009,1009,0,3a0a3cf503c5c30503cd1e7503c2e18503cee9ab0c3f822b0c31165b0c307ddb0c3,07ddb0c3,1165b0c3,f822b0c3,ee9ab0c3,2e18503c,d1e7503c,5c30503c,a3cf503c,0,0,1,0,1,1,1
1010,1010,0,3a0a3cd503c5c32503cd1e6503c2e19503cee9cb0c3f821b0c31163b0c307deb0c3,07deb0c3,1163b0c3,f821b0c3,ee9cb0c3,2e19503c,d1e6503c,5c32503c,a3cd503c,0,0,1,0,1,1,1
1011,1011,0,3b0a3cb503c5c34503cd1e5503c2e1a503cee81b0c3f820b0c3117eb0c307dfb0c3,07dfb0c3,117eb0c3,f820b0c3,ee81b0c3,2e1a503c,d1e5503c,5c34503c,a3cb503c,0,1,1,0,1,1,1
1012,1012,0,2b0a3c9503c5c36503cd1e4503c2e1b503cee7fb0c3f85fb0c31180b0c307a0b0c3,07a0b0c3,1180b0c3,f85fb0c3,ee7fb0c3,2e1b503c,d1e4503c,5c36503c,a3c9503c,0,1,1,0,1,0,1
1013,1013,0,2a0a3c7503c5c38503cd1e3503c2e1c503cee7db0c3f85eb0c31182b0c307a1b0c3,07a1b0c3,1182b0c3,f85eb0c3,ee7db0c3,2e1c503c,d1e3503c,5c38503c,a3c7503c,0,0,1,0,1,0,1
1014,1014,0,3a0a3c5503c5c3a503cd1e2503c2e1d503cee7bb0c3f85db0c31184b0c307a2b0c3,07a2b0c3,1184b0c3,f85db0c3,ee7bb0c3,2e1d503c,d1e2503c,5c3a503c,a3c5503c,0,0,1,0,1,1,1
1015,1015,0,3a0a3c3503c5c3c503cd1e1503c2e1e503cee66b0c3f843b0c31199b0c307bcb0c3,07bcb0c3,1199b0c3,f843b0c3,ee66b0c3,2e1e503c,d1e1503c,5c3c503c,a3c3503c,0,0,1,0,1,1,1
1016,1016,0,2b0a3c1503c5c3e503cd1e0503c2e1f503cee77b0c3f85bb0c31188b0c307a4b0c3,07a4b0c3,1188b0c3,f85bb0c3,ee77b0c3,2e1f503c,d1e0503c,5c3e503c,a3c1503c,0,1,1,0,1,0,1
1017,1017,0,2b0a3bf503c5c40503cd1df503c2e20503cee6ab0c3f845b0c31195b0c307bab0c3,07bab0c3,1195b0c3,f845b0c3,ee6ab0c3,2e20503c,d1df503c,5c40503c,a3bf503c,0,1,1,0,1,0,1
1018,1018,0,2a0a3bd503c5c42503cd1de503c2e21503cee6cb0c3f846b0c31193b0c307b9b0c3,07b9b0c3,1193b0c3,f846b0c3,ee6cb0c3,2e21503c,d1de503c,5c42503c,a3bd503c,0,0,1,0,1,0,1
1019,1019,0,3a0a3bb503c5c44503cd1dd503c2e22503cee6eb0c3f858b0c31191b0c307a7b0c3,07a7b0c3,1191b0c3,f858b0c3,ee6eb0c3,2e22503c,d1dd503c,5c44503c,a3bb503c,0,0,1,0,1,1,1
1020,1020,0,3b0a3b9503c5c46503cd1dc503c2e23503cee6fb0c3f857b0c31190b0c307a8b0c3,07a8b0c3,1190b0c3,f857b0c3,ee6fb0c3,2e23503c,d1dc503c,5c46503c,a3b9503c,0,1,1,0,1,1,1
1021,1021,0,2b0a3b7503c5c48503cd1db503c2e24503cee72b0c3f849b0c3118db0c307b6b0c3,07b6b0c3,118db0c3,f849b0c3,ee72b0c3,2e24503c,d1db503c,5c48503c,a3b7503c,0,1,1,0,1,0,1
1022,1022,0,2b0a3b5503c5c4a503cd1da503c2e25503cee74b0c3f84ab0c3118bb0c307b5b0c3,07b5b0c3,118bb0c3,f84ab0c3,ee74b0c3,2e25503c,d1da503c,5c4a503c,a3b5503c,0,1,1,0,1,0,1
1023,1023,0,3a0a3b3503c5c4c503cd1d9503c2e26503cee76b0c3f84bb0c31189b0c307b4b0c3,07b4b0c3,1189b0c3,f84bb0c3,ee76b0c3,2e26503c,d1d9503c,5c4c503c,a3b3503c,0,0,1,0,1,1,1
