Sample in Buffer,Sample in Window,TRIGGER,receiver_0[31:0],ila_data[617:0],receiver_1[31:0],receiver_2[31:0],receiver_3[31:0],transmitter_0[31:0],transmitter_1[31:0],transmitter_2[31:0],transmitter_3[31:0],prbs_match_int[3:0],ch0_rxctrl0_int[15:0],ch1_rxctrl0_int[15:0],ch2_rxctrl0_int[15:0],ch3_rxctrl0_int[15:0],ch0_rxctrl1_int[15:0],ch1_rxctrl1_int[15:0],ch2_rxctrl1_int[15:0],ch3_rxctrl1_int[15:0],ch0_rxctrl2_int[7:0],ch1_rxctrl2_int[7:0],ch2_rxctrl2_int[7:0],ch3_rxctrl2_int[7:0],ch0_rxctrl3_int[7:0],ch1_rxctrl3_int[7:0],ch2_rxctrl3_int[7:0],ch3_rxctrl3_int[7:0],ch0_txctrl0_int[15:0],ch1_txctrl0_int[15:0],ch2_txctrl0_int[15:0],ch3_txctrl0_int[15:0],ch0_txctrl1_int[15:0],ch1_txctrl1_int[15:0],ch2_txctrl1_int[15:0],ch3_txctrl1_int[15:0],ch0_txctrl2_int[7:0],ch1_txctrl2_int[7:0],ch2_txctrl2_int[7:0],ch3_txctrl2_int[7:0],hb0_gtwiz_userclk_rx_usrclk2_int,hb0_gtwiz_userclk_rx_active_int,hb_gtwiz_reset_all_int,hb0_gtwiz_reset_rx_done_int,hb0_gtwiz_userclk_tx_usrclk2_int,hb0_gtwiz_userclk_tx_active_int
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX
92,92,0,53739756,3a0000000000000000000000000000000000000000f0f1f0f100000000000400090000000000000001000000000b9c61ccfb9043ed9b85c3abbbb641cde9d9a5ae502dadd8ab1a2ad7253739756,b1a2ad72,02dadd8a,9d9a5ae5,bb641cde,b85c3abb,b9043ed9,b9c61ccf,0,0000,0000,0001,0000,0000,0000,0009,0004,00,00,00,00,f1,f0,f1,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,1,1
93,93,0,1f8de621,2a0000000000000000000000000000000000000000f0f6f2f1000000000000000900000009000000000000000102ec3af3e2ec3af3e2ec3af3e2ec3af3e2c908b9bea436c1d701b85121f8de621,701b8512,ea436c1d,2c908b9b,2ec3af3e,2ec3af3e,2ec3af3e,2ec3af3e,0,0001,0000,0000,0000,0009,0000,0009,0000,00,00,00,00,f1,f2,f6,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,0,1
94,94,0,c2f79d99,2a0000000000000000000000000000000000000000f0f8f4f000000000000a00080004000000000008000c00000cbb0ebcfcbb0ebcfcbb0ebcfcbb0ebcf6df7c8d9d1efd898fd8a0626c2f79d99,fd8a0626,d1efd898,6df7c8d9,cbb0ebcf,cbb0ebcf,cbb0ebcf,cbb0ebcf,0,0000,000c,0008,0000,0000,0004,0008,000a,00,00,00,00,f0,f4,f8,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,0,1
95,95,0,cdcaf27d,3b0000000000000000000000000000000000000000f6f3f0f00000000000000000000000000000000100000000032ec3af332ec3af332ec3af332ec3af3b4b0e608cad26d144a68b751cdcaf27d,4a68b751,cad26d14,b4b0e608,32ec3af3,32ec3af3,32ec3af3,32ec3af3,0,0000,0000,0001,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f3,f6,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,1,1
96,96,0,cac82274,3b0000000000000000000000000000000000000000f0fcf6f0000000000002000a00020002000a00080006000008cbb0ebc8cbb0ebc8cbb0ebc8cbb0ebc9c41fe424fa4f7db5e48d010cac82274,5e48d010,4fa4f7db,9c41fe42,8cbb0ebc,8cbb0ebc,8cbb0ebc,8cbb0ebc,0,0000,0006,0008,000a,0002,0002,000a,0002,00,00,00,00,f0,f6,fc,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,1,1
97,97,0,c07f98ee,3a0000000000000000000000000000000000000000f9f3fdfe0000000000080002000c0009000c00020000000c0ba3c85fdbbfec77b3faec319babec57db97c306afc3e3b35fe217d11c07f98ee,fe217d11,fc3e3b35,b97c306a,babec57d,3faec319,bbfec77b,ba3c85fd,0,000c,0000,0002,000c,0009,000c,0002,0008,00,00,00,00,fe,fd,f3,f9,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,1,1
98,98,0,50c6d9f8,2a0000000000000000000000000000000000000000f0f1f0f000000000000800020000000000000001000000000cfbf0156cfbf0156cfbf0156cfbf015678dc56845926780a59266eab50c6d9f8,59266eab,5926780a,78dc5684,cfbf0156,cfbf0156,cfbf0156,cfbf0156,0,0000,0000,0001,0000,0000,0000,0002,0008,00,00,00,00,f0,f0,f1,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,0,1
99,99,0,90525fa0,2a0000000000000000000000000000000000000000f3f1f1f000000000000100000000000800010000000000000f3efc055f3efc055f3efc055f3efc055caf06d14d5caf06d9f959b3690525fa0,9f959b36,d5caf06d,caf06d14,f3efc055,f3efc055,f3efc055,f3efc055,0,0000,0000,0000,0001,0008,0000,0000,0001,00,00,00,00,f0,f1,f1,f3,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,0,1
100,100,0,2d342e64,3b0000000000000000000000000000000000000000f0f0f8f900000000000a00020002000900080000000000080bcfbf015bcfbf015bcfbf015bcfbf0159148e64362871338628703202d342e64,62870320,62871338,9148e643,bcfbf015,bcfbf015,bcfbf015,bcfbf015,0,0008,0000,0000,0008,0009,0002,0002,000a,00,00,00,00,f9,f8,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,1,1
101,101,0,391e44c8,3b0000000000000000000000000000000000000000f3f1f0f800000000000100000000000000030001000000000af3efc05af3efc05af3efc05af3efc05bb6724a76dbb6724c0422342391e44c8,c0422342,6dbb6724,bb6724a7,af3efc05,af3efc05,af3efc05,af3efc05,0,0000,0000,0001,0003,0000,0000,0000,0001,00,00,00,00,f8,f0,f1,f3,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,1,1
102,102,0,60c8bb52,3a0000000000000000000000000000000000000000faf0f0f400000000000a00000008000000020000000000040d2efbd19d26baf195f62bf39d24bad190a6aa96b2265d5e469c29f8a60c8bb52,69c29f8a,2265d5e4,0a6aa96b,d24bad19,5f62bf39,d26baf19,d2efbd19,0,0004,0000,0000,0002,0000,0008,0000,000a,00,00,00,00,f4,f0,f0,fa,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,1,1
103,103,0,a19cc75c,2a0000000000000000000000000000000000000000f0f0f0f00000000000080004000400020000000800000004055988b4e55988b4e55988b4e55988b4eef7bb8999cc75ce16d9d3200a19cc75c,6d9d3200,9cc75ce1,ef7bb899,55988b4e,55988b4e,55988b4e,55988b4e,0,0004,0000,0008,0000,0002,0004,0004,0008,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,0,1
104,104,0,7227402b,2a0000000000000000000000000000000000000000f9f8f3f000000000000100040004000000010000000200000156622d3156622d3156622d3156622d3343e64998f8d17ff9efa2f6a7227402b,9efa2f6a,8f8d17ff,343e6499,156622d3,156622d3,156622d3,156622d3,0,0000,0002,0000,0001,0000,0004,0004,0001,00,00,00,00,f0,f3,f8,f9,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,0,1
105,105,0,1e7e0d76,3b0000000000000000000000000000000000000000f0f0fdf600000000000500000002000400080000000500000055988b4055988b4055988b4055988b4797414e9690de6e75b2411fc1e7e0d76,5b2411fc,690de6e7,797414e9,055988b4,055988b4,055988b4,055988b4,0,0000,0005,0000,0008,0004,0002,0000,0005,00,00,00,00,f6,fd,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,1,1
106,106,0,0c415caf,3b0000000000000000000000000000000000000000f2fff5f1000000000002000400060000000200000003000000156622d0156622d0156622d0156622d7ea78978ee187e604f705cc40c415caf,4f705cc4,ee187e60,7ea78978,0156622d,0156622d,0156622d,0156622d,0,0000,0003,0000,0002,0000,0006,0004,0002,00,00,00,00,f1,f5,ff,f2,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,1,1
107,107,0,532f74d5,3a0000000000000000000000000000000000000000f1f0f3f800000000000900080003000000050000000100000c847da49c8439a4f4c40902dca419249dd1c7dc30b37645a645a70a9532f74d5,645a70a9,0b37645a,dd1c7dc3,ca419249,4c40902d,c8439a4f,c847da49,0,0000,0001,0000,0005,0000,0003,0008,0009,00,00,00,00,f8,f3,f0,f1,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,1,1
108,108,0,42c65c6f,2a0000000000000000000000000000000000000000f2f8f0f400000000000900080006000400000008000000040d390949bd390949bd390949bd390949b66f5716ac65c6f4e3f9c8f5c42c65c6f,3f9c8f5c,c65c6f4e,66f5716a,d390949b,d390949b,d390949b,d390949b,0,0004,0000,0008,0000,0004,0006,0008,0009,00,00,00,00,f4,f0,f8,f2,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,0,1
109,109,0,35ac7d13,2a0000000000000000000000000000000000000000f0f0f1f800000000000000000001000000000000000100000b4e42526b4e42526b4e42526b4e42526691d66f799ef888088804f8e35ac7d13,88804f8e,99ef8880,691d66f7,b4e42526,b4e42526,b4e42526,b4e42526,0,0000,0001,0000,0000,0000,0001,0000,0000,00,00,00,00,f8,f1,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,0,1
110,110,0,0d8c183c,3b0000000000000000000000000000000000000000f0f0f4f6000000000000000c00090005000800000000000502d3909492d3909492d3909492d390949f8154c0c7c802a858a85138d0d8c183c,8a85138d,7c802a85,f8154c0c,2d390949,2d390949,2d390949,2d390949,0,0005,0000,0000,0008,0005,0009,000c,0000,00,00,00,00,f6,f4,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,1,1
111,111,0,65f3ae75,3b0000000000000000000000000000000000000000fcf3f0f900000000000c000000000000000400000000000008b4e42528b4e42528b4e42528b4e425270a9b07ff3ae74a06aa2edcc65f3ae75,6aa2edcc,f3ae74a0,70a9b07f,8b4e4252,8b4e4252,8b4e4252,8b4e4252,0,0000,0000,0000,0004,0000,0000,0000,000c,00,00,00,00,f9,f0,f3,fc,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,1,1
112,112,0,28a17349,3a0000000000000000000000000000000000000000f1f0f3f0000000000008000400010000000000000003000009bf1d8351b71a0159a73b8351b5388351daec26343e8b324b324188a28a17349,b324188a,43e8b324,1daec263,1b538835,9a73b835,1b71a015,9bf1d835,0,0000,0003,0000,0000,0000,0001,0004,0008,00,00,00,00,f0,f3,f0,f1,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,1,1
113,113,0,24a7d091,2a0000000000000000000000000000000000000000f4fcf0fe000000000004000a00000005000400080000000c026dc7a0d26dc7a0d26dc7a0d26dc7a0d4f8ea5c4a7d0916ce339a57524a7d091,e339a575,a7d0916c,4f8ea5c4,26dc7a0d,26dc7a0d,26dc7a0d,26dc7a0d,0,000c,0000,0008,0004,0005,0000,000a,0004,00,00,00,00,fe,f0,fc,f4,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,0,1
114,114,0,e485e3e8,2a0000000000000000000000000000000000000000f6fef1f4000000000001000d000000040000000c00010004049b71e8349b71e8349b71e8349b71e835caf716601c306c8eeda5f84e485e3e8,eeda5f84,01c306c8,5caf7166,49b71e83,49b71e83,49b71e83,49b71e83,0,0004,0001,000c,0000,0004,0000,000d,0001,00,00,00,00,f4,f1,fe,f6,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,0,1
115,115,0,66550c1a,3b0000000000000000000000000000000000000000f4f0f0f000000000000a000c0002000800000000000000000526dc7a0526dc7a0526dc7a0526dc7a0f00871528a805f335f3362f966550c1a,5f3362f9,8a805f33,f0087152,526dc7a0,526dc7a0,526dc7a0,526dc7a0,0,0000,0000,0000,0000,0008,0002,000c,000a,00,00,00,00,f0,f0,f0,f4,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,1,1
116,116,0,aaedc371,3b0000000000000000000000000000000000000000f2f2f0f900000000000000000000000800000000000000080949b71e8949b71e8949b71e8949b71e8aec263eaedc371ad7d5bf44faaedc371,7d5bf44f,edc371ad,aec263ea,949b71e8,949b71e8,949b71e8,949b71e8,0,0008,0000,0000,0000,0008,0000,0000,0000,00,00,00,00,f9,f0,f2,f2,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,1,1
117,117,0,fe6536ad,3a0000000000000000000000000000000000000000f8f0f2f0000000000008000000010000000800000000000800d46dda30d46ddaf0d06dcc70d26ddabc7129fc4eb0c5a955a953b0bfe6536ad,5a953b0b,eb0c5a95,c7129fc4,0d26ddab,0d06dcc7,0d46ddaf,0d46dda3,0,0008,0000,0000,0008,0000,0001,0000,0008,00,00,00,00,f0,f2,f0,f8,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,1,1
118,118,0,717ba73c,2a0000000000000000000000000000000000000000f1f3fffa0000000100090003000900020000000000010003083519761835197618351976183519761802a951178b6b03ba03ab0bd717ba73c,a03ab0bd,78b6b03b,802a9511,83519761,83519761,83519761,83519761,0,0003,0001,0000,0000,0002,0009,0003,0009,01,00,00,00,fa,ff,f3,f1,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,0,1
119,119,0,5a70a9b0,2a0000000000000000000000000000000000000000f4f8f0f600000000000300000001000600000008000000020a0d465d8a0d465d8a0d465d8a0d465d8ae750966c34588762ec2c4745a70a9b0,2ec2c474,c3458876,ae750966,a0d465d8,a0d465d8,a0d465d8,a0d465d8,0,0002,0000,0008,0000,0006,0001,0000,0003,00,00,00,00,f6,f0,f8,f4,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,0,1
